,Error
2419,0.22778192771258265
2420,0.22494949854368082
2421,0.21856952493763615
2422,0.1940797111440469
2423,0.17624380785800453
2424,0.17874320229180618
2425,0.1917099248575429
2426,0.2011960585846396
2427,0.21165759903813938
2428,0.22105767963514358
2429,0.2275488743309932
2430,0.22663764496449834
2431,0.23574759778371004
2432,0.24016129730765917
2433,0.23300527345129676
2434,0.23293332912535186
2435,0.22597535152031456
2436,0.21245003764695827
2437,0.2117919911704844
2438,0.2005881471631548
2439,0.18455973172038975
2440,0.17160905491143208
2441,0.15067074087190252
2442,0.15668237964362797
2443,0.13867315973889
2444,0.13540843736944513
2445,0.13814624870906503
2446,0.1427305489983842
2447,0.15975368543515894
2448,0.17100634607543022
2449,0.19582684829286795
2450,0.20846092975755798
2451,0.21723193152524886
2452,0.20914559007450856
2453,0.2053505733132079
2454,0.2133073072339488
2455,0.21726009057287016
2456,0.2166710400972581
2457,0.20342979670057207
2458,0.19165549164551673
2459,0.1949298227255793
2460,0.19733751916102557
2461,0.20199265193287946
2462,0.19048257028486085
2463,0.18577646382238008
2464,0.1938466174631112
2465,0.1975595724214202
2466,0.1916822455353534
2467,0.19292481189236196
2468,0.19092831746211197
2469,0.17869647545086548
2470,0.1735001891515279
2471,0.1729774338262516
2472,0.17626966929386506
2473,0.18049718248649468
2474,0.17688636951319944
2475,0.17375262916637324
2476,0.15952167529491104
2477,0.15550887203219807
2478,0.16090270293169542
2479,0.1675606408835242
2480,0.17211613574809698
2481,0.17792055502454238
2482,0.18095073609145199
2483,0.17999592443954437
2484,0.17857816099557508
2485,0.16848428390342654
2486,0.1766106167969668
2487,0.18196164784194954
2488,0.18385669347266018
2489,0.1877455379706541
2490,0.19139478719008013
2491,0.19322741687845196
2492,0.18289776563073099
2493,0.18264556506111562
2494,0.18417011119247115
2495,0.17352576527264205
2496,0.17656856387509112
2497,0.16821658328151326
2498,0.14507716761236242
2499,0.11134792887749866
2500,0.09724900842451348
2501,0.08764443913199396
2502,0.08822453148004708
2503,0.08117045058512844
2504,0.06956697024827833
2505,0.07752967385323443
2506,0.0928318200448263
2507,0.09825806335184747
2508,0.07640495046605399
2509,0.06722523563362541
2510,0.061620814690919935
2511,0.06813045113389488
2512,0.07333362531098402
2513,0.08560931503053261
2514,0.09458906010871049
2515,0.11306043219533508
2516,0.12928082046452763
2517,0.14399361324041068
2518,0.15414530915222516
2519,0.16017596574699816
2520,0.15347793141733884
2521,0.15803383078849145
2522,0.15973188596676216
2523,0.16265451124496552
2524,0.1744305319496041
2525,0.1835703829851662
2526,0.19072299702582407
2527,0.19695170024962047
2528,0.21127316571582544
2529,0.2166964359462003
2530,0.21929932251882958
2531,0.22211659201259135
2532,0.225351509337704
2533,0.22394867847721858
2534,0.21968821480369252
2535,0.22253825317982334
2536,0.22789354578558585
2537,0.22756217822559982
2538,0.2173855516204492
2539,0.2128454125147929
2540,0.21269190042383754
2541,0.20515488388835887
2542,0.19558713802122993
2543,0.1869123866656818
2544,0.18485092205793513
2545,0.18259304434086313
2546,0.1758842703429149
2547,0.17638057260533882
2548,0.18216510178975504
2549,0.18512097256695575
2550,0.17738450699064784
2551,0.17344908663158393
2552,0.17433219841377262
2553,0.1732871797317968
2554,0.17089785902138996
2555,0.17758842909568717
2556,0.17909989168135138
2557,0.16107824969238002
2558,0.15233017431817505
2559,0.15393714463446218
2560,0.15125799928147812
2561,0.15079903301059555
2562,0.15511315794237776
2563,0.15163677747217572
2564,0.12411062021149018
2565,0.11451984683976876
2566,0.12089719859402033
2567,0.10760010255033976
2568,0.11118470819785238
2569,0.09029006892319538
2570,0.0729619679644209
2571,0.03972115190763026
2572,0.035776325526260186
2573,0.037266218841332646
2574,0.04343913074429707
2575,0.05791128958734099
2576,0.05946704276191317
2577,0.049395402297421086
2578,0.048238345188276514
2579,0.048502328253555396
2580,0.0553419385331976
2581,0.07210188807729215
2582,0.0783249477902458
2583,0.08756080001486301
2584,0.09172362944152325
2585,0.0948269982677062
2586,0.08761114686249961
2587,0.08979192200462492
2588,0.09342956819309123
2589,0.09490022005339034
2590,0.09933267251362461
2591,0.09608854084887976
2592,0.09381511730958766
2593,0.09311568509506017
2594,0.0937636929526402
2595,0.10234764629057161
2596,0.1105739591904762
2597,0.11901358509673708
2598,0.14010612583203813
2599,0.1561709108956413
2600,0.1675445812357998
2601,0.17227083685146088
2602,0.17027703375529793
2603,0.1571640896532691
2604,0.14984332559412442
2605,0.13332209168933398
2606,0.12860664013514667
2607,0.12607435508765705
2608,0.10229665984694401
2609,0.08415214187808827
2610,0.07412073432448636
2611,0.06921760175325338
2612,0.07359982207895421
2613,0.09885406276597969
2614,0.12519622086471477
2615,0.14594180308082955
2616,0.1596445488113791
2617,0.17827775636821536
2618,0.18605644151522427
2619,0.19041622311013814
2620,0.1686109208532424
2621,0.1580653279879023
2622,0.1599153849605327
2623,0.15039449063332497
2624,0.16261135750120465
2625,0.17844459887301886
2626,0.1961524635361907
2627,0.2047888633499913
2628,0.20404528682242926
2629,0.19842279336475305
2630,0.19474746886645206
2631,0.21216039664113745
2632,0.21756172305801627
2633,0.22436833739527892
2634,0.22549068757173574
2635,0.21940592333563283
2636,0.21875811898924583
2637,0.21149413472723227
2638,0.1791098047699355
2639,0.15290583626681886
2640,0.13427738781235252
2641,0.12244250757592742
2642,0.12587088476421834
2643,0.13091859912839623
2644,0.1193465929257845
2645,0.11041711230157088
2646,0.10271845376814809
2647,0.0882214057432433
2648,0.08491385139605771
2649,0.07982126853004583
2650,0.08929517261818662
2651,0.0843071894847119
2652,0.08316517096726202
2653,0.10668685347083734
2654,0.12975014378792765
2655,0.15420597219830307
2656,0.15828779537373727
2657,0.16551069372199972
2658,0.17225496875804167
2659,0.17907531972631974
2660,0.19140031566119875
2661,0.1982182986801372
2662,0.20412150378329222
2663,0.20665099477193902
2664,0.207483119071627
2665,0.22047345480840422
2666,0.22546983134557383
2667,0.22220003345604952
2668,0.20953424528892386
2669,0.21844884829908143
2670,0.2170848391850985
2671,0.21702304839907194
2672,0.21383305333746888
2673,0.2073158007130197
2674,0.2041412412095041
2675,0.1928933637015729
2676,0.20204405129683317
2677,0.20344565074020668
2678,0.1996330542796899
2679,0.19826591231488042
2680,0.19537421195145319
2681,0.19169803528573687
2682,0.19258799384529363
2683,0.18714162950633104
2684,0.18298066812383965
2685,0.18304401708788018
2686,0.166834395607541
2687,0.1642928495321126
2688,0.16290385040712
2689,0.1618490261554905
2690,0.16250632711930824
2691,0.16073259343667493
2692,0.15485717839809468
2693,0.14941725827503125
2694,0.14501983577161462
2695,0.14213529148661788
2696,0.1465451981683884
2697,0.15093554824556563
2698,0.16938260896083548
2699,0.18224424032057265
2700,0.1838611957157145
2701,0.17384681908608624
2702,0.16847254517320445
2703,0.15834085245287025
2704,0.13824963660688494
2705,0.12269672683530745
2706,0.09867549326323823
2707,0.08525829289254852
2708,0.09205684711134524
2709,0.09927182152429054
2710,0.10214707744376919
2711,0.08884336173978387
2712,0.09527235579401913
2713,0.08694292138783154
2714,0.08466665598527065
2715,0.0780860119774728
2716,0.09367474879474166
2717,0.11539516341340016
2718,0.1292429167641804
2719,0.13383148751827714
2720,0.13458341788145417
2721,0.13626950675070254
2722,0.1386615092860358
2723,0.1436258795983355
2724,0.14469945485720262
2725,0.14360899706128288
2726,0.13631847991294097
2727,0.1363489765175852
2728,0.13744330903530944
2729,0.13982388972244342
2730,0.14661035796613794
2731,0.1518315469124109
2732,0.1517274209440668
2733,0.1497990159462311
2734,0.1471681607631053
2735,0.14395038987058645
2736,0.1367128558614167
2737,0.13000947932801327
2738,0.1356961421058884
2739,0.13634720313093432
2740,0.13958487077216575
2741,0.13518071835121093
2742,0.12817925337905187
2743,0.11886833019114788
2744,0.11451678318356902
2745,0.1184759614137961
2746,0.11753987411469342
2747,0.12309874524434611
2748,0.12577761778422042
2749,0.11349423433824356
2750,0.1022029741223672
2751,0.09635577602795282
2752,0.09787980416835411
2753,0.09826446138044247
2754,0.10109158549221955
2755,0.10361908790039051
2756,0.0831016514058788
2757,0.07787345546277936
2758,0.09143655102938418
2759,0.09593903424197918
2760,0.09938547590223136
2761,0.10261108928681985
2762,0.10912841575185898
2763,0.11557548045521056
2764,0.11396949163926151
2765,0.11055165645633198
2766,0.1125184646994857
2767,0.11373234386263811
2768,0.10882469134096869
2769,0.11068694023622651
2770,0.11330347707288557
2771,0.11461301619253808
2772,0.088964332517739
2773,0.06722909019119508
2774,0.05499429417905866
2775,0.05687484401183778
2776,0.0634883590479215
2777,0.052268533316623296
2778,0.047477823877141674
2779,0.058006173045589214
2780,0.056657772789178065
2781,0.04702453690137054
2782,0.04859210967683702
2783,0.047449863708196593
2784,0.031794781697077834
2785,0.02889567577951988
2786,0.02455800184857469
2787,0.026181913843892696
2788,0.04798452538899574
2789,0.050937581486909404
2790,0.047839703574621036
2791,0.035590552493822675
2792,0.034453295674477
2793,0.03479914928464455
2794,0.03902145151688922
2795,0.04595447742520225
2796,0.0492769402585792
2797,0.05715931215492156
2798,0.06833046374104594
2799,0.07370414335848098
2800,0.08124066180592443
2801,0.08610570354343582
2802,0.08616732808760046
2803,0.08794631608751144
2804,0.08447220027646878
2805,0.07801177874604598
2806,0.07067867818834757
2807,0.056299271425991414
2808,0.04859672552601206
2809,0.04748785825553194
2810,0.04987938754734296
2811,0.04274174740627725
2812,0.04361328629860597
2813,0.056392234895319235
2814,0.07047058798207632
2815,0.07658343828546714
2816,0.08771814812588907
2817,0.09845894001574838
2818,0.10351142940616039
2819,0.10602086376176588
2820,0.10185608390021553
2821,0.0926854831476139
2822,0.07626153286674496
2823,0.05708440230903614
2824,0.05090012053312809
2825,0.05007179843085599
2826,0.056414412226365514
2827,0.05034121536152041
2828,0.05073141291044028
2829,0.043868700295370634
2830,0.03615027815359693
2831,0.032770798971957685
2832,0.03529233490222626
2833,0.03933310858076638
2834,0.03607216229289415
2835,0.029975766694259203
2836,0.029817224632035146
2837,0.0292734813592013
2838,0.02801051003678304
2839,0.02725817574875106
2840,0.03267404866002996
2841,0.025150915272518937
2842,0.024923763089470106
2843,0.0344078633760475
2844,0.05092614854682016
2845,0.06255872815673996
2846,0.07035670397645787
2847,0.06498142237081707
2848,0.07149728989352958
2849,0.0723876874114492
2850,0.06180674336378201
2851,0.06649129676838053
2852,0.06689325745144412
2853,0.06519447998682673
2854,0.06109289993550528
2855,0.05450493727007665
2856,0.05194111024287422
2857,0.05137503745295326
2858,0.05033036268776308
2859,0.04933746625196759
2860,0.05095640881864434
2861,0.05703334948230796
2862,0.07096560614984071
2863,0.09758295691392303
2864,0.11265186530963235
2865,0.11946234893959004
2866,0.13282592622604342
2867,0.12968909335250595
2868,0.10515975181589507
2869,0.08813089944420421
2870,0.08381403996343798
2871,0.07566788437572773
2872,0.0757325697408678
2873,0.06937569540640463
2874,0.07663533626576474
2875,0.07970630140292591
2876,0.0935078567388605
2877,0.10243044636802383
2878,0.09743596105638473
2879,0.08715590252067851
2880,0.06299475952367616
2881,0.0512830466214663
2882,0.045010932800718224
2883,0.04434767739567191
2884,0.059741076502048504
2885,0.06996297117077434
2886,0.12103645808382146
2887,0.15298637395350978
2888,0.22957760464352464
2889,0.22614549088977504
2890,0.25725519757465454
2891,0.23110157514464305
2892,0.20801931288690323
2893,0.1802735083493299
2894,0.1685980502085317
2895,0.16069426235215753
2896,0.17019692240830897
2897,0.17945129199179463
2898,0.1862905911045892
2899,0.1698365689981078
2900,0.1574884996376594
2901,0.15345852260874676
2902,0.1496867178723019
2903,0.15097294313062845
2904,0.15194012169136942
2905,0.153439668800333
2906,0.14841209892434462
2907,0.13172880979600915
2908,0.11431221199053229
2909,0.11608628585179286
2910,0.11216213123331488
2911,0.09179324131278516
2912,0.08350023359467089
2913,0.0838264194441453
2914,0.09810479470440572
2915,0.12531085337947526
2916,0.14798305872943604
2917,0.14913520638082464
2918,0.14084654947465525
2919,0.1063197824972879
2920,0.05986082349515898
2921,0.053779220308975466
2922,0.059162133680388446
2923,0.06950358013511364
2924,0.0680544994415426
2925,0.07205681786013389
2926,0.062300830414547516
2927,0.05184051858413521
2928,0.05168838003760341
2929,0.05659353763958624
2930,0.06797143847510095
2931,0.07313477661755417
2932,0.10164593281769237
2933,0.12643231354974996
2934,0.14817497331042898
2935,0.15710412020364226
2936,0.17676106937515132
2937,0.16376359935672935
2938,0.1724143744795679
2939,0.16487877776175816
2940,0.16246953231450673
2941,0.17687521371487336
2942,0.19598259420407946
2943,0.18338607281415448
2944,0.184395126616882
2945,0.22122323557641188
2946,0.24039133605050175
2947,0.2197613989842118
2948,0.17775822870605715
2949,0.16481341474339478
2950,0.16972425515583053
2951,0.1643826490731972
2952,0.16538463935707096
2953,0.1772302378003637
2954,0.14215897590616872
2955,0.12862301325151515
2956,0.13231522023486836
2957,0.12039361215721936
2958,0.11481977950257133
2959,0.09467330761975043
2960,0.0688999176487013
2961,0.05489991165894561
2962,0.047249191667484806
2963,0.048374791381079175
2964,0.061865035176273536
2965,0.07769000886296143
2966,0.06474172504962708
2967,0.05964775146666452
2968,0.05992197693955924
2969,0.07528829310367774
2970,0.08612993879962852
2971,0.10086028567575635
2972,0.10890598814786194
2973,0.11390061428157407
2974,0.09276890649681827
2975,0.09772178948200876
2976,0.0859998507252381
2977,0.06951252164033511
2978,0.05609865491678577
2979,0.05510367450367653
2980,0.05588166515281107
2981,0.05532447660411519
2982,0.06611822932243677
2983,0.08058954010119362
2984,0.100022666327241
2985,0.12022470275521303
2986,0.13246332011478987
2987,0.12236501490008932
2988,0.12633843208099024
2989,0.1208722901387047
2990,0.1322688695490582
2991,0.13855285235625917
2992,0.14077174543047752
2993,0.13513508152722284
2994,0.12879154617813926
2995,0.13024491298651616
2996,0.12958545133054797
2997,0.12826859695472984
2998,0.12135118256243588
2999,0.11947509877380304
3000,0.12899127575906197
3001,0.1394453590982013
3002,0.14745629451987208
3003,0.14650413301565823
3004,0.1396213822432151
3005,0.1434695935259391
3006,0.13558591153038774
3007,0.12621490377537783
3008,0.11238676023195068
3009,0.10074326325936993
3010,0.10133429612561401
3011,0.09957543010601783
3012,0.11411786573792314
3013,0.11831714649796209
3014,0.12054828314850373
3015,0.12224008957871485
3016,0.1210587413374342
3017,0.10635170331787759
3018,0.10377877125943326
3019,0.0972105391197593
3020,0.08582135160525271
3021,0.09024085919424667
3022,0.0939893472529446
3023,0.0936347469851133
3024,0.08639502534132916
3025,0.08527233172849683
3026,0.08476906478235419
3027,0.08405185406628841
3028,0.08398844333914611
3029,0.07629104080640228
3030,0.07631912386067043
3031,0.07065954727849304
3032,0.06092985012379152
3033,0.04317681576416428
3034,0.038405457922372994
3035,0.04022502602471534
3036,0.044595217720444204
3037,0.046727803094717676
3038,0.07053058669340871
3039,0.0787940058033824
3040,0.08767206199571244
3041,0.09086907932592836
3042,0.0955010620803167
3043,0.09076475771530576
3044,0.08306101318825992
3045,0.07012723460312041
3046,0.06400961410533614
3047,0.07257741158583905
3048,0.07411149417414148
3049,0.06680070742488377
3050,0.058417517436536774
3051,0.05666158519151801
3052,0.0624480277567481
3053,0.059827418415763195
3054,0.04791588105014536
3055,0.042199268756174295
3056,0.04115729352243772
3057,0.04972101844352906
3058,0.05198254039708716
3059,0.047843650719897345
3060,0.049757566600564074
3061,0.05079481341446279
3062,0.043921586360202144
3063,0.03845888231630143
3064,0.038579109888229775
3065,0.03807834730490589
3066,0.044564079620429076
3067,0.045024357983030915
3068,0.03566473060884097
3069,0.029810717992926547
3070,0.029528479655824023
3071,0.029463960654288853
3072,0.0325540445309932
3073,0.032701992048679816
3074,0.02998537811507568
3075,0.0341083546254015
3076,0.0398307090302628
3077,0.0438500966139612
3078,0.05312657134674529
3079,0.054135099991986096
3080,0.05546324464168588
3081,0.06773354835926892
3082,0.078530100055217
3083,0.08581071828470774
3084,0.10512358046610602
3085,0.12345612803837035
3086,0.11116646076322317
3087,0.10101791560346597
3088,0.09285188130001529
3089,0.0847461094051049
3090,0.0825649023880788
3091,0.07400328651068849
3092,0.0747723595690378
3093,0.0754239168825929
3094,0.09542113613358054
3095,0.11026312352385338
3096,0.10807315762812424
3097,0.08414908158092006
3098,0.07036756713891854
3099,0.06430581804240587
3100,0.05979560802480758
3101,0.05717760135854192
3102,0.0519680516615907
3103,0.051497872879795806
3104,0.05821682304201773
3105,0.06514507693236957
3106,0.07977870535819646
3107,0.08803065420675776
3108,0.06629800563552073
3109,0.06100494583302794
3110,0.04483078809661197
3111,0.04064768276706761
3112,0.04553644636010261
3113,0.04655337258357973
3114,0.07085325129477327
3115,0.0871381374400889
3116,0.10478094866069297
3117,0.10596928682562164
3118,0.09216673732104315
3119,0.081021486040384
3120,0.06572893174053686
3121,0.059682284903572316
3122,0.05226411078808344
3123,0.05685111087647457
3124,0.05414440931007747
3125,0.057173031980623096
3126,0.06587780804455157
3127,0.07354565304112577
3128,0.06491113199796307
3129,0.048871757092766956
3130,0.03633833381254204
3131,0.03441419009729662
3132,0.032868854300604336
3133,0.05033262715195499
3134,0.06594543946111217
3135,0.06502473653853376
3136,0.06201040979996984
3137,0.051778224980145594
3138,0.06406471063995181
3139,0.07287048793343111
3140,0.08053567242419037
3141,0.08370360135468889
3142,0.08344754815811925
3143,0.08181218295011325
3144,0.07944187651562742
3145,0.07651252163833837
3146,0.07509873322717597
3147,0.08193184033758547
3148,0.08559414116133715
3149,0.08503347147215487
3150,0.07766865497535307
3151,0.07132887997424883
3152,0.05739947330001611
3153,0.05436876179511079
3154,0.051297586353767466
3155,0.047953820071918285
3156,0.04606566504193551
3157,0.04202079849778281
3158,0.039331466865634365
3159,0.03554645503640212
3160,0.031015883749068242
3161,0.03562858621617756
3162,0.05179671065026049
3163,0.052733620183230884
3164,0.053858979642435766
3165,0.05510776679557792
3166,0.0734435231896773
3167,0.08776830767730756
3168,0.08871630585284256
3169,0.08486368125673183
3170,0.08099053504720038
3171,0.07689242620199448
3172,0.07256349426490231
3173,0.06762680141091494
3174,0.056091534144232076
3175,0.04751692117700466
3176,0.0468209832345755
3177,0.04562424107835117
3178,0.045229810251851736
3179,0.04474625311923329
3180,0.04415833629492618
3181,0.04536698204144993
3182,0.04538929438351176
3183,0.042805013157033146
3184,0.038717008550458405
3185,0.04144791790439192
3186,0.04627054013041147
3187,0.05219559366251737
3188,0.045854835250838215
3189,0.03193134073823454
3190,0.02559490561049893
3191,0.025194043485959473
3192,0.03046858327885719
3193,0.03833529096950383
3194,0.06481162018088917
3195,0.08265450949783719
3196,0.08578308595638262
3197,0.08469341330911324
3198,0.08140782611027252
3199,0.0634917894206649
3200,0.06263233175002839
3201,0.05849542013368018
3202,0.047562521142067764
3203,0.06677460661783295
3204,0.09574239551633176
3205,0.10883032624926355
3206,0.11094997303451755
3207,0.11384624567821296
3208,0.13042614881246214
3209,0.13746633223772559
3210,0.13080850486500065
3211,0.10160134700807948
3212,0.08206885743997895
3213,0.07006349305537783
3214,0.057810994899021466
3215,0.05301534717484794
3216,0.05149620242894862
3217,0.04871910716049452
3218,0.04577990698490788
3219,0.0440282545201102
3220,0.03952722676337468
3221,0.036474212363989254
3222,0.035225275714843046
3223,0.03466688475340316
3224,0.03651785942940652
3225,0.03891052469545408
3226,0.04621181190280776
3227,0.05132249924403739
3228,0.0467553290161127
3229,0.0425272640594495
3230,0.04847965873023297
3231,0.06658314761771254
3232,0.06889491992863499
3233,0.07398997261340004
3234,0.06302782881040606
3235,0.053343785284988156
3236,0.0444066054285951
3237,0.03948982468382609
3238,0.03989945622948589
3239,0.03316863080057275
3240,0.0432521303044137
3241,0.059918193843852656
3242,0.07278218881080495
3243,0.07317959023323072
3244,0.06789776377824253
3245,0.06512739080479278
3246,0.06857167790624626
3247,0.06918339711788683
3248,0.06757429790678611
3249,0.06559483822569809
3250,0.06236934249398951
3251,0.06427949740415435
3252,0.0661097074521156
3253,0.07146242506084673
3254,0.07584617312636205
3255,0.07598606158941902
3256,0.08094980992250633
3257,0.0803251217319497
3258,0.08115364998047947
3259,0.07476412456153173
3260,0.06789919875174213
3261,0.07162562433573148
3262,0.06404296634238399
3263,0.06489958203418125
3264,0.06344240642913013
3265,0.0598019993159952
3266,0.05871154888999661
3267,0.05570561728014254
3268,0.051460924711618984
3269,0.048490876436808
3270,0.04774637497462071
3271,0.04518560630532851
3272,0.046972907994262555
3273,0.04104387900801057
3274,0.038967483943617286
3275,0.036880452422013
3276,0.048196364363073334
3277,0.05175958124038468
3278,0.040198918361179
3279,0.034786306214107846
3280,0.029630973443861376
3281,0.02608004664773284
3282,0.026354506129703265
3283,0.03291161424234894
3284,0.039564554418223964
3285,0.046742539020488826
3286,0.054520729728941085
3287,0.05431868022891883
3288,0.05449246386129493
3289,0.05807219113744856
3290,0.05739442933620188
3291,0.052500468778553536
3292,0.04724111085675005
3293,0.04837939506517288
3294,0.04566678317073557
3295,0.04632045041197088
3296,0.04618879315067909
3297,0.04633909971335795
3298,0.04618419126262608
3299,0.0461611551623819
3300,0.04559683218264605
3301,0.04481806002283514
3302,0.04676607738200008
3303,0.04655671394812487
3304,0.04883249829423685
3305,0.045590021585873594
3306,0.03819615375706234
3307,0.029360209007326363
3308,0.03538009267629416
3309,0.03783315791058719
3310,0.02733923138169757
3311,0.026863617927187607
3312,0.04419821558569548
3313,0.06672640765635744
3314,0.06703025368334972
3315,0.058191914361538116
3316,0.03670855610291377
3317,0.02693516415860015
3318,0.024936376718111528
3319,0.02663759883392519
3320,0.031135906325562426
3321,0.03560833003490729
3322,0.031932833291208065
3323,0.035027612461065144
3324,0.04125383173967739
3325,0.05009493422667921
3326,0.061352439599509916
3327,0.07452393642005503
3328,0.0757239515473492
3329,0.07852302007668058
3330,0.07883338257993713
3331,0.08932120761892573
3332,0.0993079107862321
3333,0.09752731395287104
3334,0.10578799187780226
3335,0.1087316679303932
3336,0.10938165439983248
3337,0.1000196719902076
3338,0.09110744307514444
3339,0.08653631150611014
3340,0.08366219829406278
3341,0.0801197648394535
3342,0.07635604745040857
3343,0.0740063759914293
3344,0.07236394046109167
3345,0.07393277512917924
3346,0.08779190747705974
3347,0.08945217630343102
3348,0.07621182856528928
3349,0.0660814143095356
3350,0.07206802166032027
3351,0.08998567519819303
3352,0.07770684997818834
3353,0.079164158384112
3354,0.0691286471991702
3355,0.05233904880884551
3356,0.06240359628895942
3357,0.11263315810747958
3358,0.13803953999423327
3359,0.17058626687839193
3360,0.17066353244952065
3361,0.14870904025282747
3362,0.12211809815123154
3363,0.11152439214554931
3364,0.09431131257857316
3365,0.08510579320052146
3366,0.07834695569990299
3367,0.06146571172279185
3368,0.04671329219510063
3369,0.039244956049294205
3370,0.03782032648076952
3371,0.05076170630208797
3372,0.06639430163233281
3373,0.0784125917287801
3374,0.07862474144649528
3375,0.08017810997924676
3376,0.08517790012883122
3377,0.0892580579408981
3378,0.09360597111298734
3379,0.09328215645753168
3380,0.08851935905592458
3381,0.0860445673560336
3382,0.0862400328420482
3383,0.08421609268305177
3384,0.0839465930310693
3385,0.08518779310388602
3386,0.08472754100753359
3387,0.07995180681389442
3388,0.07571868035852335
3389,0.06918882107137399
3390,0.06696950122498493
3391,0.06412396035569187
3392,0.06399282321263505
3393,0.06391144723955872
3394,0.060746423037051314
3395,0.06335150576441007
3396,0.08320930077884017
3397,0.10446478190160173
3398,0.129160142044323
3399,0.1339408741860416
3400,0.14502641224764182
3401,0.13252791982841608
3402,0.11672750255611578
3403,0.11222187077635022
3404,0.137706422157725
3405,0.14617282797922287
3406,0.14552990658053366
3407,0.14774053128590975
3408,0.13866484886088817
3409,0.11675430184888184
3410,0.10017623877712012
3411,0.08877090897653092
3412,0.06817963135903753
3413,0.052580201130514675
3414,0.04678535812094776
3415,0.046873175482029815
3416,0.04610691674583221
3417,0.046438159620922
3418,0.048288033117007315
3419,0.06007951784765794
3420,0.0724167937550285
3421,0.06850597951587879
3422,0.060917278535368
3423,0.0584709302467509
3424,0.057403130894525846
3425,0.06025190578817617
3426,0.06101076772766504
3427,0.06235981931266407
3428,0.06266666616843027
3429,0.06334320285651106
3430,0.06656297548107362
3431,0.06716057589601902
3432,0.07348050705774918
3433,0.09306895655167009
3434,0.10582755485258795
3435,0.08384054158863191
3436,0.06373080062974
3437,0.048491934274226066
3438,0.046363224245211526
3439,0.03636303483967623
3440,0.03736840044166169
3441,0.051617647805800755
3442,0.0602078106149725
3443,0.07176003581021412
3444,0.06977208378214653
3445,0.07071047543047225
3446,0.07555363460300836
3447,0.07950551007750759
3448,0.08702127954959143
3449,0.08660081911966083
3450,0.08363038334220443
3451,0.0831475485499086
3452,0.08422567100242538
3453,0.08252022425270285
3454,0.08219248710794673
3455,0.07959077402493925
3456,0.07846842827427895
3457,0.0754353631104421
3458,0.07347142531144331
3459,0.07085339671329456
3460,0.06914045875498813
3461,0.0730548423811804
3462,0.06949131043788175
3463,0.060866049140943984
3464,0.05140420254039734
3465,0.049883004462837104
3466,0.052414878546784616
3467,0.0529768567447239
3468,0.05039350936930162
3469,0.05005430166883262
3470,0.04866336881532556
3471,0.046505941636780235
3472,0.043930154949316555
3473,0.043984210372991446
3474,0.048402713287163654
3475,0.04409138213768942
3476,0.04291941064788486
3477,0.0429808738018281
3478,0.05112395713086394
3479,0.06698670992641824
3480,0.07773342260971446
3481,0.07532651090020999
3482,0.07674913804316631
3483,0.051478761077668245
3484,0.03987900696197038
3485,0.03013968432612406
3486,0.03114482062647257
3487,0.03658024208475842
3488,0.04880872849547009
3489,0.05490479843398303
3490,0.05640257042646944
3491,0.06317489700044834
3492,0.05309320638003971
3493,0.04703739445032364
3494,0.04267007359796897
3495,0.04459023680048694
3496,0.047028923108823256
3497,0.04909585749133237
3498,0.05137127923126856
3499,0.05253226936497398
3500,0.05318540928504766
3501,0.05296265819515971
3502,0.051897301606807396
3503,0.052264151335099436
3504,0.0508670817032282
3505,0.050801286741649895
3506,0.058189446813589625
3507,0.09284473084926295
3508,0.12999867056592032
3509,0.1426983495284027
3510,0.1669015690624154
3511,0.15764756376114045
3512,0.16083675103883946
3513,0.20339516151619944
3514,0.2139671038962464
3515,0.21741959721940182
3516,0.18930432105551714
3517,0.14527825317843343
3518,0.11704984560246436
3519,0.08589578258131615
3520,0.07247170216244217
3521,0.06471270818492351
3522,0.06193316835066578
3523,0.059544006255532175
3524,0.061526155445781106
3525,0.061122292063568645
3526,0.06157151931651009
3527,0.06390766852825788
3528,0.0626672116617713
3529,0.06293830991715756
3530,0.06452178356746781
3531,0.06922198171509068
3532,0.06704410754091802
3533,0.0756191065572808
3534,0.08647705453899794
3535,0.0981171971895507
3536,0.10333764657466157
3537,0.10116716916456876
3538,0.09056620385733342
3539,0.08396522103581151
3540,0.0753715856657848
3541,0.07960422410057433
3542,0.07610459709963874
3543,0.06411570446647462
3544,0.058543912706250874
3545,0.05054965294722184
3546,0.04659874725756357
3547,0.04771536374171638
3548,0.04485600573815962
3549,0.05231897853741417
3550,0.06269717367757775
3551,0.06144073401059325
3552,0.0473424390439798
3553,0.03451807654374982
3554,0.03077491080143673
3555,0.03114312389803482
3556,0.031358270581050736
3557,0.0573754196493026
3558,0.07265169620838943
3559,0.05977394678322518
3560,0.09364852543254223
3561,0.13268042792497042
3562,0.13896351876986948
3563,0.12293261020255376
3564,0.08876386863640379
3565,0.06432183339378501
3566,0.046021440456507454
3567,0.035079075972120816
3568,0.03579257055152895
3569,0.03540042177531575
3570,0.04042320949699866
3571,0.041705824127643
3572,0.040996312476686184
3573,0.03579720103695154
3574,0.03694355520818569
3575,0.03825339958748498
3576,0.038242542470471125
3577,0.046432429058851685
3578,0.04714863108967398
3579,0.048840212453952786
3580,0.046344887709855516
3581,0.035757785076541045
3582,0.03396390908426858
3583,0.03494435657095087
3584,0.04272145960414031
3585,0.046820889042380125
3586,0.04594613552992082
